sample_id,reference,kobart_prediction,kot5_prediction,kobart_rouge1,kot5_rouge1,kobart_rouge2,kot5_rouge2,kobart_rougeL,kot5_rougeL,kobart_bleu,kot5_bleu,kobart_bertscore,kot5_bertscore,kobart_semantic_similarity,kot5_semantic_similarity,kobart_novel_ngram_rate,kot5_novel_ngram_rate
64,검찰이 최신원 SK네트웍스 회장이 연루된 비자금 조성 의혹과 관련해 연일 압수수색을 진행하며 수사에 속도를 내고 있다. 현금 뭉칫돈을 해외로 보내거나 해외 지점에 채권과 무담보 대출을 이용해 자금을 유출한 혐의에 대해 수사하고 있다고 한다.,검찰이 최신원 SK네트웍스 회장이 연루된 비자금 조성 의혹과 관련해 연일 압수수색을 진행하며 수사에 속도를 내고있으며 현금 뭉칫돈을 해외로 보내거나 해외 지점에 채권과 무담보 대출을 이용해 자금을 유출한 혐의에 대해 수사하고 있다고 밝히며 관련 기관의 조사에 적극 협조할 예정이며 향후 진행사항 및 확정 사실 등이 있을 경우 관련 사항을 공시할 예정이라고 밝혔다. ,검찰이 최 회장이 연루된 비자금 조성 의혹과 관련해 연일 압수수색을 진행하며 수사에 속도를 내고 있으며 금융정보분석원은 SK네트웍스에서 수상한 자금흐름을 포착하고 관련 내용을 2018년 검찰에 넘긴 것으로 알려졌다,1.0,0.6666666666666666,0.0,0.0,1.0,0.6666666666666666,0.5437153505473,0.33478243299654353,0.9074437618255615,0.8414519429206848,0.9377865791320801,0.9234395623207092,0.44,0.5769230769230769
65,"인천시 계양구 부평초등학교에 자리한 욕은지는 학교 동쪽에 있는 어사대와 함께 있다. 정조 21년(1797) 왕은 김포의 장릉을 참배하고, 부평을 경유하여 생부를 모신 수원 현륭원에 갔다고 전해진다. 이 때 부평에서 잠시 휴식을 취하며 이 곳에서 활을 쏘고 손을 씻은 것으로 여겨진다.","인천시 계양구 부평초등학교에 자리한 욕은지는 학교 동쪽에 있는 어사대와 함께 원래 다른 곳에 있던 것을 조선 고종 24년(1887)에 새로이 고쳐 지으면서 이곳으로 옮겼으며 돌을 쌓아 만든 연못으로 크기는 가로 18m, 세로 16m이며 둘레 7m의 돌산을 만들어 풀과 나무를 심고, 다리를 만들어 남쪽과 연결했다.",인천시 계양구 부평초등학교에 자리한 욕은지는 어사대와 함께 있으며 인천 고종 24년에 고쳐 지었다는 기록을 새긴 돌 가운데에 고종이 고쳐 지은 것으로 보이는 돌이 끼어 있다. 인천시 어사대 옆에 있는 ,0.0,0.0,0.0,0.0,0.0,0.0,0.2031034196160459,0.10728779271804396,0.7501762509346008,0.7345482110977173,0.8657175302505493,0.8521633148193359,0.7857142857142857,0.8214285714285714
66,오베레겐은 45년 전에 생겨났다. 당시 길도 없었고 사람도 얼마 살지 않았던 곳이었는데 이 마을에 11명의 젊은이들이 공동체를 만들어 관광산업을 일으켰다.,"45년 전에 생겨났고 사람도 살지 않았던 마을인 오베레겐에 11명의 젊은이들이 공동체를 만들어 관광산업을 일으켰으며 그 중 하나가 이 스키장이다.  
이제 한 해 100만 명이 이곳을 찾는다는데 겨울에는 약 60만 명이 이 스키장에 온다고 밝히며 2018학년도 한 해 100만 명 방문한다는데 겨울에도 약 60만명이 이 스키장에 오는다고 한다.",오베레겐은 길도 없고 사람도 얼마 살지 않았던 마을에 11명의 젊은이들이 공동체를 만들어 관광산업을 일으켰는데 그중 하나가 이 스키장이었다.    . .  - -   ​   --  -,0.4444444444444445,0.6666666666666666,0.2857142857142857,0.0,0.4444444444444445,0.6666666666666666,0.09807167131529582,0.30111729710828683,0.767812967300415,0.8146839737892151,0.8790308237075806,0.9344461560249329,0.8604651162790697,0.6666666666666666
67,"황인자 위원] ""감사합니다. 세월호 참사 후속대책에 있어서도 일치된 대한민국의 역량으로 일치된 국가적 재난안전 대응책을 찾아내야 할 것입니다.",안전행정부장관 강병규가 대테러센터를 신설하고 의회의 견제ᆞ감시ᆞ감독 기능을 강화해야 하며 미국민의 단결된 하나의 힘으로 일치된 국가적 재난안전 대응책을 찾아내야 한다는 내용을 담은 보고서를 발표하였고 이에 박남춘 위원님은 질의해 주시기 바란다고 하였다.     (발언시간 초과로 마이크 중단)   ,황 위원은 41개의 정책 권고사항 중 대테러센터를 신설해야 하고 의회의 견제ᆞ감시ᆞ감독 기능을 강화해야 한다는 내용이 담긴 보고서에 대해 미국민의 단결된 하나의 힘으로 일치된 노력으로 진행돼야 한다고 ,0.0,0.0,0.0,0.0,0.0,0.0,0.1018988257220787,0.010477009940175953,0.738715410232544,0.6982885003089905,0.8113229870796204,0.762906551361084,0.8787878787878788,1.0
68,"만호정은 나주지역의 대표적인 정자로, 덕용산 아래 있는 철천마을 입구에 자리잡고 있다. 여러 차례 수리를 하였지만, 휴식과 향약시행 등의 규범 성격을 지닌 다기능 정자이므로 그 가치가 크다.",나주지역의 대표적인 정자인 만호정은 덕용산 아래 있는 철천마을 입구에 자리잡고 있으며 향약과 동규를 시행하는 곳으로 여러 차례 수리를 하였지만 휴식과 향약시행 등의 규범 성격을 지닌 다기능 정자이므로 그 가치가 크다고 한다. 『정사기』와 『철야대동계안』에 기록된 내용에 따르면 이곳에서 향약(鄕約)과 동규(洞規)가 시행되었다고 한다.,나주지역의 대표적인 정자인 만호정은 고려 전기에 지었다고 전해지는 정자로 덕용산 아래 있는 철천마을 입구에 자리 잡고 있다. 정사기와 철야대동계안에 기록된 내용에 따르면 이곳에서 향약과 동규가 시행되었다고 ,0.0,0.0,0.0,0.0,0.0,0.0,0.37608042217456544,0.16562574029564234,0.8432236313819885,0.7833905816078186,0.9245249629020691,0.8674283027648926,0.575,0.8
69,"특허청 환경에너지심사과장 박길채입니다. 최근 들어 가급과 공기청정을 같이하면서도 향기치료, 실내장식 등 다양한 기능과 안전성까지 구비한 습식공기청정기가 인기를 끌고 있습니다. 국내 습식공기청정기 시장은 2010년 12만대, 2011년 20만대 2012년에는 25만대 규모로 성장하였고, 2013년에는 꾸준한 성장세를 이어갈 것으로 예측됩니다.","최근 들어 가급과 공기청정을 같이하면서도 향기치료, 실내장식, 온도조절, 조명등 다양한 기능과 안전성까지 구비한 습식공기청정기가 인기를 끌고 있어 관련기술개발도 활발히 이루어지고 있다고 전했다. !? . @possibleduroprecise.org 등 가전제품의 경향에 맞게 습식 공기청정기도 건강보조와 같은 다양한 기능을 부가하고 있다.",국내 습식공기청정기 시장은 연평균 38건 정도가 출원되고 있는데 주로 물방울 접촉식과 매체접촉식이 전체 출원의 88%를 차지하고 있고 살균처리기술에 대한 특허출원도 123건이 출원되어 안전한 살균원을 사용하는 추세,0.0,0.0,0.0,0.0,0.0,0.0,0.27970647559818806,0.03288738571513344,0.7792906761169434,0.6835095882415771,0.8810758590698242,0.8417363166809082,0.6944444444444444,0.92
70,"그래서 우리나라에서 30%를 줄이고, 중국도 우리와 같은 문제의식을 가지고 그 정도를 줄인다고 가정을 했기 때문에 이번에 서울에서의 미세먼지 농도가 26에서 18로 줄었다고 하는 것이 약 30.7%가 됩니다. 두 번째는 노후 경유차의, 당장에는 저희가 노후 경유차로부터 발생하는 미세먼지를 줄이는 것을 물론 강력한 대책으로 놓고, 그 중요한 대책의 하나가 노후차 286만 대를 77%가 되는 221만 대를 2022년까지 가겠다, 라고 했는데요.","국내 배출량이 30% 줄어드는 거라 하면, 중국도 우리와 같은 문제의식을 가지고 그 정도를 줄인다고 가정을 했기 때문에 서울에서의 미세먼지 농도가 26에서 18로 줄었다고 하는 것이 약 30.7%가 되는데, 저희는 배출량을 줄인 정도만큼의 미세먼지 농도도 떨어지는 것으로 저희가 이렇게 가정을 했으며, 노후 경유차의, 당장에는 저희가 노후 경유차로부터 발생하는 미세먼지를 줄이는 것을 물론 강력한 대책으로 놓았다.",노후 경유차로부터 발생하는 미세먼지를 줄이는 것을 강력한 대책으로 놓고 친환경차 협력금제도 등 여러 가지 정책을 병행해 경유차가 자연스럽게 줄어들 수 있도록 할 것이라고 했다.    . . - -  - ,0.7142857142857143,0.0,0.6666666666666666,0.0,0.7142857142857143,0.0,0.5185061522563139,0.06559003363479632,0.8486099243164062,0.7141025066375732,0.9661983251571655,0.8608742356300354,0.41509433962264153,0.7777777777777778
71,"위원장 조경태] ""수고하셨습니다. 우리나라 전체 국가부채의 52.5%가 공무원 연금충당성 부채입니다. 그래서 우리가 어떻게 감당할 수 있느냐에 대해서 청장님께서도 공무원 한 사람 늘리는 데 있어 가지고 굉장한 고민에 고민을 거듭해야 된다 이런 말씀을 제가 우리 위원님들하고 저는 개인적인 의견 사견입니다마는 그렇게 생각을 합니다.","국세청장후보자 한승희 위원장은 작년 한 해에 공무원 연금충당금이 1년에 90조 늘었는데, 이것은 여러 가지 이유가 있겠지만 그분들 악덕 기업주들 악덕 탈세자들 근절해야 되겠지만 공평과세를 위한 조세정의 실현에 더욱더 노력을 기울여 주시기를 부탁을 드린다고 전하며 성공한 국세청장 되시기를 기원한다고 밝혔다.",박 위원은 불복 이의신청이 됐든 심판청구가 됐든 법원의 판결이 25% 수준이라고 하자 한 국세청장후보자는 공평과세를 위한 조세정의 실현에 더욱더 노력을 기울여 주기를 부탁한다고 했다.   조 위원장은 수고했다고 ,0.0,0.0,0.0,0.0,0.0,0.0,0.008225593721135233,0.005825121401327541,0.6683220863342285,0.6448737978935242,0.8153238296508789,0.7411625385284424,1.0,1.0
72,그러면 왜 천경득이라는 사람은 이런 파워를 가졌을까요? 그걸 또 설명해주는 게 소위 말하는 친문 단톡방입니다.,"공직 개념 법령에 따라 할 수 있는 일, 직권남용, 직무유기, 범법 사실에 대한 비호와 공조, 이런 일들이 전부 버무려진 어떤 악당 영화보다도 더 블록버스터급의 악당 영화가 지금 유재수, 김기현, 전 울산시장에 대한 이 선거 탈취 사건에서 쏟아져나오고 있다고 조국 민정수석이 참 딱하다는 생각이 들면서 감찰 중단해달라니까 감찰 중단해주고, 지금 보시는 천경득 총무비서관실 선임행정관이 했다는 증언 나온 거 아닙니까?","유 씨, 김 씨 전 울산시장에 대한 선거 탈취 사건은 블록버스터급의 악당 영화보다도 더 블록버스터 급의 사건으로 이 정권이 피하 구분만 됐지 공직 개념이 없는 사람들로 채워진 정권이라는 것을 보여준다.",0.0,0.0,0.0,0.0,0.0,0.0,0.005354194904142114,0.0,0.6400224566459656,0.6530778408050537,0.7556649446487427,0.7015065550804138,1.0,1.0
73,"언론보도에 나갔고 또 90년대 후반기에 제 기억으로는 96년인가 97년도에 국제협약에 우리가 가입을 했지요? 그 협약 내용이 뭡니까? 국방부정보화기획관 유철희] ""그것은 정부에서 가입한 것이기 때문에……""","국방부장관 김관진] ""제가 상세한 내용을 모르겠는데 정보화기획관이 답변해도 되겠습니까?""라는 질문에 유철희 정보화기획관은 ""지난번 대면보고에서 말씀드린 그 두 번의 군 도입한 부분은 사실 사실과 다르다.   저희가 도입을 했을 때는 백신에 대해서는 인증에 대한 책임은 국정원이 갖고 있었고 그때 당시에 저희가 사업을 발주했을 때 저희한테 그러한 권고나 이런 사항이 전혀 없었기 때문에 저희는 공개발주를 해서 알겠습니다. ",한 위원이 V3 백신이 북한에 제공됐다는 언론보도가 나갔는지 묻자 유 국방부정보화기획관은 정부에서 가입한 것은 해당 안 된다며 2003년도에 구매한 것을 2008년도에 또 구매했는지 물었다.    유 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0056860862169080505,0.026748503191801554,0.6925438046455383,0.720952033996582,0.8396509885787964,0.8004688024520874,1.0,0.9583333333333334
74,기자가 만나 본 다수의 메이저리그 관계자들에 따르면 올 시즌 개막 전까지만 해도 추신수의 향후 FA 몸값은 계약기간 5년에 총액 900억원 선에서 형성될 것이라는 의견이 지배적이었다. 하지만 추신수가 개막 후 눈부신 활약을 이어 가자 현재는 최소 1000억원 이상이라는 전망이 힘을 얻고 있다.,"올 시즌 개막 전까지만 해도 추신수의 향후 FA 몸값은 계약기간 5년에 총액 900억원 선에서 형성될 것이라는 의견이 지배적이었으나 추신수가 개막 후 눈부신 활약을 이어 가자 현재는 최소 1000억원 이상이라는 전망이 힘을 얻고 있으며 추신수를 영입하려는 구단은 그의 현 소속팀인 신시내티를 비롯, 뉴욕 메츠와 시애틀까지 이미 알려진 곳만 벌써 3곳이다.",메이저리그 관계자들에 따르면 추 씨의 향후 FA 몸값은 계약기간 5년에 총액 900억 원 선에서 형성될 것이라는 의견이 지배적이었지만 개막 후 눈부신 활약을 이어 가자 최소 1000억원 이상이라는 전망이 ,0.888888888888889,1.0,0.8571428571428571,1.0,0.888888888888889,1.0,0.5877499683165013,0.3419896071569137,0.860720157623291,0.9085884690284729,0.9577872157096863,0.941654622554779,0.3958333333333333,0.3333333333333333
75,하이픈 아트(hyphen art)와의 협업으로 기획된 이번 전시는 그래피티 아티스트 조대의 과거와 현재를 아우르는 작업들을 전시하여 작가의 작업 세계를 조망할 예정이다. 서양에서 시작된 그래피티에 한국의 미를 더해 동·서양의 요소가 적절히 조화를 이룬 작업들을 이번 개인전 ‘염원’에서 선보인다. 이러한 상황에서 조대는 일종의 염원으로서 그래피티 활동을 지속하며 오랜 시간 관심을 가지고 연구해온 민간신앙과 샤머니즘을 조대의 스타일로 재해석했다.,"7월 31일일부터 8월 30일까지 홍대 앞에 위치한 서드뮤지엄에서 그래피티 아티스트 조대는 펜디, 아디다스, 무신사-LMC, 마운틴 듀 등 다수의 브랜드와의 협업을 통해 많은 이들에게 이름을 알리기도 하였으며 한국적 요소가 가미된 자신만의 캐릭터를 만들어 발전시키는 작업들을 전시하는 개인전 '염원'이 개최된다고 밝혔다. ",2019년 9월 개관하여 다양한 장르를 소화해왔던 서드뮤지엄이 그래피티의 무한한 가능성을 제시하고 있는 조 작가의 개인전 염원을 개최한다.   조 작가는 여러 브랜드와의 협업을 통해 이름을 알리기도 했다.,0.0,0.0,0.0,0.0,0.0,0.0,0.014466305064617144,0.004244173263127254,0.6909582614898682,0.6935500502586365,0.8940320611000061,0.8962716460227966,0.9736842105263158,1.0
76,"그다음에 사드하고 L-SAM에 대한 차이점은 아시지요? 백군기 위원] ""그게 아주 특징적인 게 뭡니까? 합동참모의장후보자 이순진] ""사드와 L-SAM은 고도와 사거리에 일단 차이가 있습니다.",합동참모의장후보자 이순진 위원에 따르면 이 WMD에 대해서는 우리가 어차피 미 측하고 공조할 수밖에 없고 미 측에 상당 부분 의존해야 하기 때문에 한국 군 단독으로 '이것은 제한되기 때문에 한미가 연합으로 해서 철저하게 대응한다'라고 얘기해야 한다.  그렇기 때문에 사드하고 L-SAM은 고도와 사거리에 일단 차이가 있고 대항공기와 대탄도탄 두 가지 성능을 지금 가지고 있다.,이 후보자는 사드와 L-SAM은 고도와 사거리에 차이가 있고 대항공기와 대탄도탄 두 가지 성능을 가지고 있으며 사드도 한반도 지형에서의 제한사항이 또 있을 수 있다고 했다.  백 위원은 사드의 특징을,0.5714285714285715,0.6666666666666666,0.4,0.5,0.5714285714285715,0.6666666666666666,0.07274999134192134,0.048261033797970414,0.723721981048584,0.7122636437416077,0.8375009298324585,0.8035560846328735,0.92,0.9259259259259259
77,"“안 된다. 세대주가 사는 광역단체(시·도) 내에서 사용이 가능하다. 경기도민은 경기도에서, 서울시민은 서울에서만 쓸 수 있다. ” 마트에서 사용하려고 하는데. “중소형, 동네 마트에서 쓸 수 있다. 농협 하나로마트를 비롯해 하모니마트, 식자재 마트 등 중소형 마트에서는 사용이 가능하다. 동네 마트나 전통시장에서도 쓸 수 있다. 반면에 홈플러스·이마트·롯데마트·코스트코 등 대형마트 및 기업형 수퍼마켓(SSM)에서는 사용할 수 없다. ” 하이마트는 사용 가능한가. 긴급재난지원금의 사용처, 혼란스럽기 짝이 없다.","긴급재난지원금의 사용처, 혼란스럽기 짝이 박인  서울시민은 스타벅스에서 쓸 수 있는데, 부산시민은 못 쓴 과태  같은 브랜드 옷을 사더라도 백화점 내 임대 매장에선 가능하고, 백화점 일반 매장에선 안배가  헛갈리는 비상재난지원금 사용처를 문답으로 정리하였으며, 먼저 지방자치단체가 아닌 중앙정부가 주는 지원금의 사용처부터 알아봐  이 중에서도 신용·체크카드로 받는 경우에만 해당되며, 선불카드나 지역사랑상품권으로 받으면 지자체별로 사용처가 다를 수 있고, 대형마트와 기업형 수퍼마켓(SSM)에서는 사용할 수 있을지 불투명하다.",중앙정부가 주는 긴급재난지원금은 신용·체크카드로 받는 경우에만 해당하며 선불카드나 지역사랑상품권으로 받으면 지자체별로 사용처가 다를 수 있고 대형마트 및 기업형 수퍼마켓에서는 사용할 수 없다.    경기도에 사는 ,1.0,0.0,0.0,0.0,1.0,0.0,0.08558586524761924,0.020225660644725117,0.733314573764801,0.7247697710990906,0.8886392712593079,0.8634330034255981,0.8833333333333333,0.8260869565217391
78,"궈원구이는 2017년 1월부터 본격적으로 중국 최고 지도층의 추문을 폭로하기 시작했다. 미국 화교사회와 양안삼지(兩岸三地·홍콩, 타이완, 마카오)의 중국어를 사용하는 트위터 유저들 사이에 궈원구이의 폭로가 폭넓게 유포되자, 중국 정부가 반응하기 시작했다.","2017년 1월부터 미국에 머물고 있는 궈원구이를 지명수배하고 미국 정부에 신병 인도를 요구하자, 중국 정부는 2017년 4월 18일 인터폴을 통해 미국에 체류 중인 궈원구를 지명수배한 후 뉴욕에 있는 자택을 방문하여 ""중국 정부에 대한 과격한 행위를 접고 귀국하라""면서 몇 시간 동안 협상을 벌였으며, 이 같은 첩보활극은 5개월이 경과한 10월 22일 《월스트리트저널》에 자세히 보도됬다.",미국 화교사회와 양안삼지의 중국어를 사용하는 트위터 유저들 사이에 중국 최고 지도층의 추문을 폭로하기 시작한 궈원구이의 폭로가 폭넓게 유포되자 중국 정부는 미국에 머물고 있는 궈 씨를 지명수배하고 신병 인도,0.4,0.0,0.25,0.0,0.4,0.0,0.01506816090910036,0.31645275923351984,0.6647529602050781,0.8058072924613953,0.8419362902641296,0.9210077524185181,0.98,0.5925925925925926
79,"먼저, 백신을 가능한 조기에 확보해서 공급받을 수 있게끔 백신 수급관리를 강화하는 게 필요하겠고, 두 번째는 백신 접종률입니다. 정부와 의료계 그리고 전문가 그리고 국민들께서 다 같이 코로나 극복이라는 그런 목표하에 접종률을 높일 수 있게끔 그런 신뢰와 소통을 기반으로 접종률 관리를 충실히 하도록 하겠습니다.","정부와 의료계 그리고 전문가와 국민들께서 다 같이 코로나 극복이라는 목표하에 접종률을 높일 수 있게끔, 신뢰와 소통을 기반으로 접종률 관리를 충실히 하도록 하겠다.  라고 밝혔으며 특히 백신 수급관리를 강화하는 게 필요하겠고 두 번째는 백신 접종률도 고려해야 할 것이라고 전했다.  .     라는 부분에서 정부는 정부의 힘만으로는 어렵다고 생각하며, 정부와 의료계 및 전문가 그리고 국민들께서도 다 같이 노력하겠다고 하였다.",백신 수급관리를 강화하고 백신 접종률을 높일 수 있도록 신뢰와 소통을 기반으로 접종률 관리를 충실히 할 것이며 정부와 의료계 그리고 전문가 그리고 국민들이 다 같이 접종률이 높아질 수 있게 노력할 것이다.,0.0,0.0,0.0,0.0,0.0,0.0,0.2939975766917264,0.23770060113011052,0.8144717812538147,0.8257228136062622,0.9283689856529236,0.9129727482795715,0.6037735849056604,0.5517241379310345
80,"추경호 위원] ""그다음에 우리나라 최고세율은 상대적으로 OECD 회원국 평균보다 다소 높은 수준이지요? 우선 명목세율 자체는…… 진술인 안종석] ""큰 차이는 없습니다.""","우리나라 GDP 대비 소득세 비중이 OECD 평균에 비해 높다고 하니 김완석 진술인부터 간단간단히 확인만 해 주십시오. 한 절반밖에 안 되는 수준이고 OECD 회원국 평균보다 다소 높은 수준이라고 합니다.  자세한 사실관계 확인만 하셔도 될 것 같고요, 몇 가지 간단간단한 사실관계 확인을 해주시면 감사하겠습니다. ",추 위원은 우리나라 GDP 대비 소득세 비중이 OECD 평균에 비해 높냐고 했고 진술인 안 씨는 절반밖에 안 되는 수준이라고 했다.    김 진술인은 절반보다 조금 더 낮은 수준으로 알고 있다고 했다,0.5,0.6666666666666666,0.0,0.0,0.5,0.6666666666666666,0.0855659914079451,0.012238309496966717,0.7295734286308289,0.7282703518867493,0.7627699375152588,0.7259886860847473,0.9024390243902439,1.0
81,그렇게 해서 차린 회사가 과일ㆍ채소 주스 제조사다. 스스로 몸에 좋은 과일과 야채를 찾아 먹으면서 감량 효과를 보고 있다고 느낀 그는 “내 경험으로 다이어트 식품 사업을 하면 성공할 수 있을 것 같다”는 생각을 하게 됐다. 이대론 안 되겠다 싶어 다이어트를 결심했다.,"2007년 졸업 졸업 뒤 게임회사에 취직한 조철호(41) 씨는 야근 때마다 짜장면ᆞ피자ᆞ햄버거 등의 야식을 함께하는 게 일상이었고 비만으로 인한 무릎 통증, 고지혈증을 달고 살았고, 이대론 안 되겠다 싶어 다이어트를 결심하였으며 자연스레 식이요법에도 관심이 높아져 스스로 몸에 좋은 과일과 야채를 찾아 먹으면서 감량 효과를 보고 있다고 느낀 그는 “내 경험으로 다이어트 식품 사업을 하면 성공할 수 있을 것 같다”는 생각을 하게 되었고, 2017년 ‘주스앤그로서리’(JUICE N GROCERY)라는 간판을 단 회사의 대표가 한명  “말이 창업이지 이런저런 비용 다 쓰고 보니까 사실상 믹서기 한 대 놓고 시작한",코로나19의 여파로 사람들이 집에 머무는 시간이 길어지면서 다이어트에 관심을 갖는 소비자가 증가한 영향으로 주스앤그로서리의 매출이 10억 원으로 예상된다고 회사는 보고 있다.   조 대표는 2018년 직원 한,0.0,0.0,0.0,0.0,0.0,0.0,0.34674633447444164,0.006114859476048972,0.7667679190635681,0.6615321040153503,0.8908286094665527,0.8148751854896545,0.6419753086419753,1.0
82,"박홍근 위원] ""그게 지금 상식적으로 이해가 되는 답변이십니까? 임기가 종료됐는데 특별한 이유 없이 5개월 동안 임명을 안 하고 있다는 것이 진짜 장관님으로서 하실 답변이십니까? 문화체육관광부장관 유진룡] ""임명 안 한 특별한 이유는 없습니다.""",임기가 종료됐음에도 불구하고 체육진흥공단과 문체부하고 주고받은 자료가 있으면 다 내놓으라는 문화체육관광부장관 유진룡의 답변에 대해 주무장관으로서 방치했다는 무책임의 극치라고 생각합니다. 여러분도 동의하십니까? 저는 지금 상식적으로 이해가 되는 답변이십니까? 대통령 선거 때 중앙선대위 홍보본부장 관광공사 사장으로 선임되고 공보단장-한국언론진흥재단이사장 공보위원-국제방송교류재단사장 이게 온통 친박 보은인사로 넘쳐나는 것에 대해서는 저도 책임을 느끼고 있습니다.,박 위원은 임기가 종료됐는데 특별한 이유 없이 5개월 동안 임명을 안 하고 있다는 것이 장관으로서 할 답변이냐고 물었고 유 문화체육관광부장관은 적합한 사람을 찾고 있었다고 대답했다.   유 장관은 자료가 없다고,0.0,1.0,0.0,0.0,0.0,1.0,0.07744617268988857,0.34261297773245897,0.6995291709899902,0.797846257686615,0.8640127182006836,0.9140185117721558,0.9148936170212766,0.6071428571428571
83,공무원은 늘었지만 행정 시스템은 갈수록 효율이 떨어졌다. 일을 빨리 처리하려면 뒷돈을 찔러줘야 했죠. 전 여기서부터 그리스가 무너지기 시작했다고 봐요.,지중해의 아름다운 해안을 끼고 고급 아파트가 늘어선 아테네 남부의 해변은 오후 3시만 되면 그리스 여성들이 나타나 돗자리를 깔기 바빴고 해가 질 때까지 고기를 구워 먹고 와인을 마시면서 '저녁 있는 삶'을 누렸다고 전했다. excessionality of the skyself.org는 공무원 1~2명이면 할 일을 3~4명씩 하다 보니 시간이 오히려 더 걸렸다.,그리스의 수도 아테네서 차를 타고 남쪽으로 20여 분을 달리면 글리파다라는 곳에 닿는데 이곳의 해변은 오후 3시만 되면 그리스 여성들이 나타나 돗자리를 깔기 바빴고 저녁 있는 삶을 누렸다고 한 교민의 이야기,0.0,0.0,0.0,0.0,0.0,0.0,0.006389329974674238,0.0,0.6521899104118347,0.6323249936103821,0.7734593152999878,0.709500789642334,1.0,1.0
84,"이종훈 위원] ""오래됐기 때문에 그리고 벽도 갈라진 데가 있고 그런 부분이 많이 있는데 그중에서 학생들의 안전과 관련해서 건강과 관련해서 지금 제일 시급한 문제가 뭔지 아직 파악이 좀 안 되어 있을 수도 있는데요. 학부모님들한테 물어봤더니 석면 슬레이트 문제를 지적하세요.","교육부장관후보자 김명수 위원과 학부모님들은 학교의 모든 시설이 석면 슬레이트 문제가 심각하다는 것을 잘 파악하지 못 하고 있다고 전했다.    이 예산 어떻게 따오실 거고 일시에 다 못 할 텐데 앞으로 순차적으로 어떻게 하실 것인지 한번 장관이 되시면 어떻게 하실 것인지를 한번 얘기를 해 보시겠어요, 구체적으로 말씀을 못 하시더라도 이런 문제를 어떻게 해결하실지 능력을 제가 좀 보고 싶어서 질문을 드립뵐",이 위원은 전국에 있는 2만 개 학교 중 몇 개나 석면 슬레이트 문제가 심각한지 묻자 교육부장관후보자 김 씨는 잘 파악을 못 하고 있다고 했다.   김 후보자는 파악하지 못하고 있다고 말했다.  ,0.0,0.0,0.0,0.0,0.0,0.0,0.01418431346807848,0.017358676472097285,0.6960752010345459,0.6875303387641907,0.8517310619354248,0.8236659169197083,0.9821428571428571,0.9655172413793104
85,"그제서야 현마는 황당해서 방을 뛰어나가 대문 빈지를 붙들었으나 노기가 등등한 귀여운 그림자는 거의 쏜살같이 행길 저편으로 멀어진다. 뒤도 안 돌아보면서 대문 쪽으로 지름길을 걸었다. 한바탕 웃어대던 방안에서도 나뭇가지 사이를 뾰로통해서 나가는 미란의 자태를 바라보고는 그의 태도가 심상하지 않음을 깨달으며, “미란!” “미란아” 부부가 목소리를 높여서 부르나 들은 척 만 척 그림자는 대문 밖으로 사 라진다.",현마가 웃어대던 방안에서도 나뭇가지 사이를 뾰로통해서 나가는 미란의 자태를 바라보고는 그의 태도가 심상하지 않음을 깨달아 대문 쪽으로 지름길을 걸었으나 노기가 등등한 귀여운 그림자는 거의 쏜살같이 행길 저편으로 멀어졌으며 그제서야 현마는 황당해서 방을 뛰어나가 대문 빈지를 붙들었다.,현마와 단주 앞에서의 무안을 생각하면 분풀이로 언니의 옆을 떠나 담을 떼어 주고 싶은 생각이 치밀었고 대문 쪽으로 지름길을 걸었으나 미란의 태도가 심상하지 않음을 깨달으며 그림자는 행길 저편으로 멀어진다.,0.0,0.0,0.0,0.0,0.0,0.0,0.43257720705893116,0.04253211446592402,0.8346610069274902,0.7426283359527588,0.9619973301887512,0.881293535232544,0.22857142857142856,0.7777777777777778
